ensembl_id	name	chromosome	description	feature_type	strand	start	end
SPNCRNA.1554	SPNCRNA.1554	II	intergenic RNA (predicted), possible alternative UTR 	ncRNA	-1	2826642	2827645
SPNCRNA.1555	SPNCRNA.1555	II	intergenic RNA (predicted), possible alternative UTR 	ncRNA	1	2862806	2863810
SPNCRNA.1556	SPNCRNA.1556	II	intergenic RNA (predicted) 	ncRNA	-1	2863118	2863575
SPNCRNA.1557	lid2-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	2866328	2868277
SPNCRNA.1558	qcr10-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	2884156	2887140
SPNCRNA.1559	SPNCRNA.1559	II	intergenic RNA (predicted) 	ncRNA	1	2885636	2886536
SPNCRNA.156	SPNCRNA.156	I	non-coding RNA (predicted) 	ncRNA	1	597723	598290
SPNCRNA.1560	SPNCRNA.1560	II	antisense RNA (predicted) 	ncRNA	-1	2888192	2892009
SPNCRNA.1561	SPNCRNA.1561	II	intergenic RNA (predicted) 	ncRNA	1	2901109	2902665
SPNCRNA.1562	SPNCRNA.1562	II	intergenic RNA (predicted) 	ncRNA	-1	2901347	2902607
SPNCRNA.1563	pof10-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	2925352	2927873
SPNCRNA.1564	SPBC1703.11-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	2934727	2935979
SPNCRNA.1565	SPNCRNA.1565	II	intergenic RNA (predicted) 	ncRNA	-1	2947353	2948814
SPNCRNA.1566	SPBC2A9.03-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	2950352	2952480
SPNCRNA.1567	SPNCRNA.1567	II	antisense RNA (predicted) 	ncRNA	1	2958979	2961056
SPNCRNA.1568	SPBC2D10.08c-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	2979889	2980556
SPNCRNA.1569	mhf1-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	2996489	2997159
SPNCRNA.1570	abc1-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	-1	3001074	3003417
SPNCRNA.1571	SPNCRNA.1571	II	intergenic RNA (predicted) 	ncRNA	-1	3007917	3011223
SPNCRNA.1572	SPNCRNA.1572	II	intergenic RNA (predicted), possible alternative UTR 	ncRNA	1	3008602	3011490
SPNCRNA.1573	SPBC15D4.05-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3020526	3022271
SPNCRNA.1574	SPBC15D4.09c-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3026241	3028547
SPNCRNA.1575	amo1-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3028484	3030291
SPNCRNA.1576	SPNCRNA.1576	II	antisense RNA (predicted) 	ncRNA	1	3031556	3032784
SPNCRNA.1577	taf73-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3034427	3035817
SPNCRNA.1578	rpl102-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3060447	3061331
SPNCRNA.1579	swi3-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	1	3090851	3091859
SPNCRNA.158	SPNCRNA.158	I	non-coding RNA (predicted) 	ncRNA	1	678585	679442
SPNCRNA.1580	mug136-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3120577	3122246
SPNCRNA.1581	SPNCRNA.1581	II	intergenic RNA (predicted) 	ncRNA	-1	3126882	3127624
SPNCRNA.1582	SPBC405.06-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3150258	3152904
SPNCRNA.1583	SPNCRNA.1583	II	intergenic RNA (predicted) 	ncRNA	-1	3154095	3156370
SPNCRNA.1584	ptn1-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3161772	3163104
SPNCRNA.1585	caf5-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3166406	3167382
SPNCRNA.1586	sec2302-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3178326	3181780
SPNCRNA.1587	cdc7-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3222453	3224035
SPNCRNA.1588	spn7-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3228913	3230660
SPNCRNA.1589	SPBC19F8.04c-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3234548	3235830
SPNCRNA.159	SPNCRNA.159	I	non-coding RNA (predicted) 	ncRNA	1	776272	777066
SPNCRNA.1590	gar1-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3282949	3284010
SPNCRNA.1591	nto1-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3310251	3311647
SPNCRNA.1592	dph2-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3329497	3330909
SPNCRNA.1593	acr1-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3333406	3334893
SPNCRNA.1594	rpl1801-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3361434	3362721
SPNCRNA.1595	SPNCRNA.1595	II	intergenic RNA (predicted) 	ncRNA	-1	3379312	3381141
SPNCRNA.1596	SPNCRNA.1596	II	intergenic RNA (predicted) 	ncRNA	1	3385207	3385832
SPNCRNA.1597	SPBC3B8.03-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	1	3390915	3393891
SPNCRNA.1598	SPNCRNA.1598	II	intergenic RNA (predicted) 	ncRNA	1	3408490	3409368
SPNCRNA.1599	ptk1-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3409507	3412197
SPNCRNA.16	prl16	III	non-coding RNA, poly(A)-bearing (predicted) 	ncRNA	-1	882518	882834
SPNCRNA.160	SPNCRNA.160	I	non-coding RNA (predicted) 	ncRNA	1	934056	934503
SPNCRNA.1600	SPNCRNA.1600	II	intergenic RNA (predicted), possible alternative UTR 	ncRNA	-1	3460382	3461190
SPNCRNA.1601	SPBC2G2.17c-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	1	3466568	3469109
SPNCRNA.1602	hop1-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3472409	3474227
SPNCRNA.1603	trs3-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3478536	3479968
SPNCRNA.1604	SPNCRNA.1604	II	intergenic RNA (predicted) 	ncRNA	-1	3488678	3489268
SPNCRNA.1605	SPNCRNA.1605	II	intergenic RNA (predicted) 	ncRNA	1	3488895	3489307
SPNCRNA.1606	SPNCRNA.1606	II	intergenic RNA (predicted) 	ncRNA	-1	3491435	3494442
SPNCRNA.1607	SPNCRNA.1607	II	intergenic RNA (predicted) 	ncRNA	-1	3496926	3498873
SPNCRNA.1608	cbp1-antisense-2	II	antisense RNA (predicted) 	ncRNA	1	3511045	3512464
SPNCRNA.1609	SPNCRNA.1609	II	intergenic RNA (predicted) 	ncRNA	-1	3513210	3514247
SPNCRNA.1610	rav1-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3526856	3528695
SPNCRNA.1611	hhf3-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	-1	3529599	3530978
SPNCRNA.1613	SPBC887.02-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3541279	3542882
SPNCRNA.1614	snx3-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3550079	3550761
SPNCRNA.1615	pus2-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3559167	3560896
SPNCRNA.1616	SPNCRNA.1616	II	intergenic RNA (predicted) 	ncRNA	1	3572653	3574232
SPNCRNA.1617	SPBC887.16-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3574355	3575038
SPNCRNA.1618	rft1-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	-1	3580722	3582044
SPNCRNA.1619	SPNCRNA.1619	II	intergenic RNA (predicted) 	ncRNA	1	3583984	3584969
SPNCRNA.1620	pgp2-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	-1	3591011	3592357
SPNCRNA.1621	mok13-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3597308	3597967
SPNCRNA.1622	SPNCRNA.1622	II	intergenic RNA (predicted) 	ncRNA	-1	3605352	3607271
SPNCRNA.1623	tad2-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	-1	3619426	3619784
SPNCRNA.1624	SPNCRNA.1624	II	intergenic RNA (predicted) 	ncRNA	1	3620578	3622414
SPNCRNA.1625	SPNCRNA.1625	II	intergenic RNA (predicted) 	ncRNA	-1	3622474	3625877
SPNCRNA.1626	SPNCRNA.1626	II	antisense RNA (predicted) 	ncRNA	-1	3626024	3631136
SPNCRNA.1627	rng9-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3635248	3636355
SPNCRNA.1628	ppm1-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3645288	3647532
SPNCRNA.1629	SPBP8B7.18c-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3667803	3670174
SPNCRNA.163	SPNCRNA.163	I	non-coding RNA (predicted) 	ncRNA	1	998045	998413
SPNCRNA.1630	mug30-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3688095	3690231
SPNCRNA.1631	SPNCRNA.1631	II	intergenic RNA (predicted) 	ncRNA	1	3702520	3703093
SPNCRNA.1632	utp4-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3703746	3705835
SPNCRNA.1633	pex14-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	1	3731456	3733953
SPNCRNA.1634	SPBC13G1.05-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	-1	3735189	3736662
SPNCRNA.1635	did2-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3752375	3753612
SPNCRNA.1636	SPBC31F10.02-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3755596	3756574
SPNCRNA.1637	cwf4-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3770195	3772086
SPNCRNA.1638	hip1-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3776267	3777362
SPNCRNA.1639	hip3-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3777569	3778478
SPNCRNA.164	SPNCRNA.164	I	non-coding RNA (predicted) 	ncRNA	1	1005499	1005710
SPNCRNA.1640	vps13a-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3789314	3791261
SPNCRNA.1641	vps13a-antisense-2	II	antisense RNA (predicted) 	ncRNA	1	3792303	3793962
SPNCRNA.1642	SPBC21C3.07c-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3808058	3809101
SPNCRNA.1643	SPBC21C3.09c-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3811017	3813377
SPNCRNA.1644	spo4-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3826723	3829397
SPNCRNA.1645	sat1-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	-1	3856053	3858922
SPNCRNA.1646	pet117-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3892307	3892881
SPNCRNA.1647	SPBC1604.09c-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3914531	3915987
SPNCRNA.1648	SPBC1604.04-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	3923215	3925557
SPNCRNA.1649	SPNCRNA.1649	II	intergenic RNA (predicted) 	ncRNA	-1	3933962	3934859
SPNCRNA.1650	SPNCRNA.1650	II	intergenic RNA (predicted) 	ncRNA	1	3943844	3944685
SPNCRNA.1651	SPNCRNA.1651	II	intergenic RNA (predicted) 	ncRNA	1	3962699	3963115
SPNCRNA.1653	cwf28-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	1	3991620	3993214
SPNCRNA.1654	SPBC3B9.04-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	3995455	3996471
SPNCRNA.1655	rpa43-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	4000573	4001683
SPNCRNA.1656	nup120-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	4014998	4016577
SPNCRNA.1657	SPNCRNA.1657	II	intergenic RNA (predicted), possible alternative UTR 	ncRNA	1	4033493	4035573
SPNCRNA.1658	SPBC215.07c-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	4038885	4043168
SPNCRNA.1659	arg4-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	4043158	4045767
SPNCRNA.166	SPNCRNA.166	I	non-coding RNA (predicted) 	ncRNA	1	1063021	1063448
SPNCRNA.1660	SPBC215.10-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4049029	4049473
SPNCRNA.1661	cwf10-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4054164	4055996
SPNCRNA.1662	rev1-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	1	4061570	4064564
SPNCRNA.1663	meu14-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4066172	4067821
SPNCRNA.1664	tim54-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	-1	4067776	4069155
SPNCRNA.1665	cdc23-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4079082	4082041
SPNCRNA.1666	SPNCRNA.1666	II	intergenic RNA (predicted) 	ncRNA	1	4088146	4088647
SPNCRNA.1667	SPBC56F2.07c-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4099940	4103093
SPNCRNA.1668	mug147-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	4104163	4105623
SPNCRNA.1669	SPNCRNA.1669	II	intergenic RNA (predicted) 	ncRNA	-1	4107562	4109819
SPNCRNA.1670	SPNCRNA.1670	II	intergenic RNA (predicted) 	ncRNA	1	4109027	4109600
SPNCRNA.1671	SPBC56F2.03-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	4120895	4123007
SPNCRNA.1672	SPNCRNA.1672	II	intergenic RNA (predicted) 	ncRNA	1	4128866	4129750
SPNCRNA.1673	SPNCRNA.1673	II	intergenic RNA (predicted) 	ncRNA	-1	4129491	4131375
SPNCRNA.1674	SPNCRNA.1674	II	intergenic RNA (predicted), possible alternative UTR 	ncRNA	1	4129574	4130925
SPNCRNA.1675	SPBC1861.05-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4140236	4142469
SPNCRNA.1676	SPNCRNA.1676	II	intergenic RNA (predicted) 	ncRNA	1	4146300	4147370
SPNCRNA.1677	doa10-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4169628	4170202
SPNCRNA.1678	trr1-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	-1	4188757	4190763
SPNCRNA.168	SPNCRNA.168	I	non-coding RNA (predicted) 	ncRNA	1	1189967	1190942
SPNCRNA.1680	rtt109-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	1	4213720	4215008
SPNCRNA.1681	SPNCRNA.1681	II	intergenic RNA (predicted) 	ncRNA	-1	4226161	4226902
SPNCRNA.1682	top3-antisense-1	II	antisense RNA (predicted), possible alternative UTR 	ncRNA	1	4234033	4236335
SPNCRNA.1683	ptf2-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4236633	4237762
SPNCRNA.1684	SPNCRNA.1684	II	intergenic RNA (predicted), possible alternative UTR 	ncRNA	-1	4264123	4265302
SPNCRNA.1685	meu7-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	4272084	4273442
SPNCRNA.1686	ufd1-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4282594	4283835
SPNCRNA.1687	vps10-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4337990	4341362
SPNCRNA.1688	SPNCRNA.1688	II	intergenic RNA (predicted) 	ncRNA	-1	4367088	4368303
SPNCRNA.1689	SPNCRNA.1689	II	intergenic RNA (predicted) 	ncRNA	1	4391437	4392038
SPNCRNA.169	SPNCRNA.169	I	non-coding RNA (predicted) 	ncRNA	1	1305861	1306249
SPNCRNA.1690	cao2-antisense-1	II	antisense RNA (predicted) 	ncRNA	1	4426298	4428764
SPNCRNA.1691	SPNCRNA.1691	II	intergenic RNA (predicted), possible alternative UTR 	ncRNA	1	4428745	4430247
SPNCRNA.1692	SPNCRNA.1692	II	intergenic RNA (predicted) 	ncRNA	1	4433153	4434056
SPNCRNA.1693	SPNCRNA.1693	II	intergenic RNA (predicted) 	ncRNA	1	4435403	4436584
SPNCRNA.1694	SPNCRNA.1694	II	intergenic RNA (predicted) 	ncRNA	-1	4435887	4436842
SPNCRNA.1695	SPBP4G3.03-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4453287	4454737
SPNCRNA.1696	SPNCRNA.1696	II	non-coding RNA (predicted) 	ncRNA	-1	4464625	4466286
SPNCRNA.1697	gal1-antisense-1	II	antisense RNA (predicted) 	ncRNA	-1	4488684	4489829
SPNCRNA.17	meu11	II	non-coding RNA, poly(A)-bearing (predicted) 	ncRNA	-1	1777375	1777788
SPNCRNA.171	SPNCRNA.171	I	non-coding RNA (predicted) 	ncRNA	1	1481491	1481827
SPNCRNA.173	SPNCRNA.173	I	non-coding RNA (predicted) 	ncRNA	1	1512457	1512674
SPNCRNA.174	SPNCRNA.174	I	non-coding RNA (predicted) 	ncRNA	1	1526345	1527075
SPNCRNA.175	SPNCRNA.175	I	non-coding RNA (predicted) 	ncRNA	1	1573772	1574466
SPNCRNA.177	SPNCRNA.177	I	non-coding RNA (predicted) 	ncRNA	1	1701860	1702271
SPNCRNA.178	SPNCRNA.178	I	non-coding RNA (predicted) 	ncRNA	1	1844130	1845339
SPNCRNA.181	SPNCRNA.181	I	non-coding RNA (predicted) 	ncRNA	1	1861146	1861484
SPNCRNA.182	SPNCRNA.182	I	non-coding RNA (predicted) 	ncRNA	1	1901612	1901982
SPNCRNA.184	SPNCRNA.184	I	non-coding RNA (predicted) 	ncRNA	1	2030502	2030865
SPNCRNA.185	SPNCRNA.185	I	non-coding RNA (predicted) 	ncRNA	1	2041681	2041861
SPNCRNA.186	SPNCRNA.186	I	non-coding RNA (predicted) 	ncRNA	1	2052650	2053768
SPNCRNA.187	SPNCRNA.187	I	non-coding RNA (predicted) 	ncRNA	1	2157794	2158195
SPNCRNA.188	SPNCRNA.188	I	non-coding RNA (predicted) 	ncRNA	1	2228049	2228781
SPNCRNA.189	SPNCRNA.189	I	non-coding RNA (predicted) 	ncRNA	1	2248603	2249009
SPNCRNA.19	prl19	I	non-coding RNA, poly(A)-bearing RNA (predicted) 	ncRNA	1	51158	51583
SPNCRNA.190	SPNCRNA.190	I	non-coding RNA (predicted) 	ncRNA	1	2303557	2304248
SPNCRNA.192	SPNCRNA.192	I	non-coding RNA (predicted) 	ncRNA	1	2370710	2371361
SPNCRNA.194	SPNCRNA.194	I	non-coding RNA (predicted) 	ncRNA	1	2424735	2425515
SPNCRNA.195	SPNCRNA.195	I	non-coding RNA (predicted) 	ncRNA	1	2438820	2439389
SPNCRNA.197	SPNCRNA.197	I	non-coding RNA (predicted) 	ncRNA	1	2519010	2521358
SPNCRNA.198	SPNCRNA.198	I	non-coding RNA (predicted) 	ncRNA	1	2703965	2704030
SPNCRNA.199	SPNCRNA.199	I	non-coding RNA (predicted) 	ncRNA	1	2597443	2597985
SPNCRNA.20	prl20	II	non-coding RNA, poly(A)-bearing (predicted) 	ncRNA	-1	3934357	3934809
SPNCRNA.200	SPNCRNA.200	I	non-coding RNA (predicted) 	ncRNA	1	2663415	2664052
SPNCRNA.2001	adh1-antisense-1	III	antisense RNA complementary to adh1, major transcript 	ncRNA	-1	1590025	1593983
SPNCRNA.2002	adh1-antisense-2	III	antisense RNA complementary to adh1, minor transcript 	ncRNA	-1	1590089	1593983
SPNCRNA.201	SPNCRNA.201	I	non-coding RNA (predicted) 	ncRNA	1	2667490	2667719
SPNCRNA.202	SPNCRNA.202	I	non-coding RNA (predicted) 	ncRNA	1	2694347	2694522
SPNCRNA.204	SPNCRNA.204	I	non-coding RNA (predicted) 	ncRNA	1	2726058	2726682
SPNCRNA.205	SPNCRNA.205	I	non-coding RNA (predicted) 	ncRNA	1	2738681	2740459
SPNCRNA.208	SPNCRNA.208	I	non-coding RNA (predicted) 	ncRNA	1	2802514	2802681
SPNCRNA.209	SPNCRNA.209	I	non-coding RNA (predicted) 	ncRNA	1	2910333	2910975
SPNCRNA.21	prl21	I	non-coding RNA (predicted) 	ncRNA	-1	5454229	5454498
SPNCRNA.210	SPNCRNA.210	I	non-coding RNA (predicted) 	ncRNA	1	2959156	2959658
SPNCRNA.212	SPNCRNA.212	I	non-coding RNA (predicted) 	ncRNA	1	3060292	3061152
SPNCRNA.213	SPNCRNA.213	I	non-coding RNA (predicted) 	ncRNA	1	3076914	3077076
SPNCRNA.214	ter1	I	telomerase RNA 	ncRNA	-1	3084610	3086022
SPNCRNA.215	SPNCRNA.215	I	non-coding RNA (predicted) 	ncRNA	1	3086472	3086930
SPNCRNA.216	SPNCRNA.216	I	non-coding RNA (predicted) 	ncRNA	1	3149910	3150625
SPNCRNA.217	SPNCRNA.217	I	non-coding RNA (predicted) 	ncRNA	1	3158482	3159120
SPNCRNA.218	SPNCRNA.218	I	non-coding RNA (predicted) 	ncRNA	1	3165556	3166062
SPNCRNA.219	SPNCRNA.219	I	non-coding RNA (predicted) 	ncRNA	1	3178807	3179222
SPNCRNA.22	prl22	III	non-coding RNA, poly(A)-bearing (predicted) 	ncRNA	-1	84683	85096
SPNCRNA.220	SPNCRNA.220	I	non-coding RNA (predicted) 	ncRNA	1	1015475	1015830
SPNCRNA.222	SPNCRNA.222	I	non-coding RNA (predicted) 	ncRNA	1	3497897	3498505
SPNCRNA.226	SPNCRNA.226	I	non-coding RNA (predicted) 	ncRNA	1	3592235	3592483
SPNCRNA.227	SPNCRNA.227	I	non-coding RNA (predicted) 	ncRNA	1	3610148	3611124
SPNCRNA.228	SPNCRNA.228	I	non-coding RNA (predicted) 	ncRNA	1	3659524	3660197
SPNCRNA.229	SPNCRNA.229	I	non-coding RNA (predicted) 	ncRNA	1	3710909	3711379
SPNCRNA.23	prl23	II	non-coding RNA, poly(A)-bearing (predicted) 	ncRNA	1	3120779	3120982
SPNCRNA.230	SPNCRNA.230	I	non-coding RNA, centromeric (predicted) 	ncRNA	1	3753730	3754811
SPNCRNA.231	SPNCRNA.231	I	non-coding RNA, centromeric (predicted) 	ncRNA	1	3761023	3762114
SPNCRNA.232	SPNCRNA.232	I	non-coding RNA, centromeric (predicted) 	ncRNA	1	3762865	3763969
SPNCRNA.233	SPNCRNA.233	I	non-coding RNA, centromeric (predicted) 	ncRNA	1	3769525	3770016
SPNCRNA.234	SPNCRNA.234	I	non-coding RNA, centromeric (predicted) 	ncRNA	1	3786105	3787136
SPNCRNA.236	SPNCRNA.236	I	non-coding RNA (predicted) 	ncRNA	1	3846893	3847670
SPNCRNA.237	SPNCRNA.237	I	non-coding RNA (predicted) 	ncRNA	1	3863704	3864395
SPNCRNA.239	SPNCRNA.239	I	intergenic RNA (predicted) 	ncRNA	1	3951825	3952600
SPNCRNA.24	prl24	II	non-coding RNA, poly(A)-bearing (predicted) 	ncRNA	-1	1497664	1498394
SPNCRNA.240	SPNCRNA.240	I	non-coding RNA (predicted) 	ncRNA	1	3953281	3953856
SPNCRNA.242	SPNCRNA.242	I	non-coding RNA (predicted) 	ncRNA	1	4154360	4154694
SPNCRNA.243	SPNCRNA.243	I	non-coding RNA (predicted) 	ncRNA	1	4231812	4232976
SPNCRNA.244	SPNCRNA.244	I	non-coding RNA (predicted) 	ncRNA	1	4360504	4362103
SPNCRNA.246	SPNCRNA.246	I	non-coding RNA (predicted) 	ncRNA	1	4400686	4401605
SPNCRNA.247	SPNCRNA.247	I	non-coding RNA (predicted) 	ncRNA	1	4429023	4429505
SPNCRNA.248	SPNCRNA.248	I	non-coding RNA (predicted) 	ncRNA	1	4531070	4531631
SPNCRNA.249	SPNCRNA.249	I	non-coding RNA (predicted) 	ncRNA	1	4565700	4566208
SPNCRNA.25	prl25	II	antisense RNA (predicted) 	ncRNA	-1	2567830	2568256
SPNCRNA.252	SPNCRNA.252	I	non-coding RNA (predicted) 	ncRNA	1	4715734	4716187
SPNCRNA.253	SPNCRNA.253	I	non-coding RNA (predicted) 	ncRNA	-1	4787154	4787928
SPNCRNA.254	SPNCRNA.254	I	non-coding RNA (predicted) 	ncRNA	1	4869147	4870212
SPNCRNA.255	SPNCRNA.255	I	non-coding RNA (predicted) 	ncRNA	1	4881385	4881949
SPNCRNA.256	SPNCRNA.256	I	non-coding RNA (predicted) 	ncRNA	1	4962521	4963013
SPNCRNA.257	SPNCRNA.257	I	non-coding RNA (predicted) 	ncRNA	1	4994799	4995315
SPNCRNA.258	SPNCRNA.258	I	non-coding RNA (predicted) 	ncRNA	1	5018722	5019072
SPNCRNA.26	prl26	II	non-coding RNA, poly(A)-bearing (predicted) 	ncRNA	1	2827281	2827631
SPNCRNA.260	SPNCRNA.260	I	non-coding RNA (predicted) 	ncRNA	1	5177861	5178194
SPNCRNA.261	SPNCRNA.261	I	non-coding RNA (predicted) 	ncRNA	1	5252427	5252941
SPNCRNA.263	SPNCRNA.263	I	non-coding RNA (predicted) 	ncRNA	1	5317424	5317575
SPNCRNA.264	SPNCRNA.264	I	non-coding RNA (predicted) 	ncRNA	1	5366784	5367314
SPNCRNA.265	SPNCRNA.265	I	non-coding RNA (predicted) 	ncRNA	1	5387957	5388056
SPNCRNA.266	SPNCRNA.266	I	non-coding RNA (predicted) 	ncRNA	1	5398266	5398698
SPNCRNA.267	SPNCRNA.267	I	non-coding RNA (predicted) 	ncRNA	1	5402653	5403044
SPNCRNA.268	SPNCRNA.268	I	non-coding RNA (predicted) 	ncRNA	1	5411152	5411543
SPNCRNA.269	SPNCRNA.269	I	non-coding RNA (predicted) 	ncRNA	1	5413747	5414846
SPNCRNA.27	prl27	I	non-coding RNA, poly(A)-bearing (predicted) 	ncRNA	1	299464	299610
SPNCRNA.270	SPNCRNA.270	I	non-coding RNA (predicted) 	ncRNA	1	5426943	5428044
SPNCRNA.271	SPNCRNA.271	I	non-coding RNA (predicted) 	ncRNA	1	5442521	5442742
SPNCRNA.272	SPNCRNA.272	I	non-coding RNA (predicted) 	ncRNA	1	5442999	5443180
SPNCRNA.273	SPNCRNA.273	I	non-coding RNA (predicted) 	ncRNA	1	5444019	5444123
SPNCRNA.274	SPNCRNA.274	I	non-coding RNA (predicted) 	ncRNA	1	5459453	5459867
SPNCRNA.275	SPNCRNA.275	I	non-coding RNA (predicted) 	ncRNA	1	5465093	5465740
SPNCRNA.276	SPNCRNA.276	I	non-coding RNA (predicted) 	ncRNA	-1	5474747	5475378
SPNCRNA.277	SPNCRNA.277	I	non-coding RNA (predicted) 	ncRNA	1	5478402	5479098
SPNCRNA.278	SPNCRNA.278	I	non-coding RNA (predicted) 	ncRNA	1	5481585	5482068
SPNCRNA.279	SPNCRNA.279	I	non-coding RNA (predicted) 	ncRNA	1	5504488	5505476
SPNCRNA.28	prl28	I	non-coding RNA, poly(A) bearing (predicted) 	ncRNA	-1	5441748	5442341
SPNCRNA.280	SPNCRNA.280	I	non-coding RNA (predicted) 	ncRNA	1	5516040	5516265
SPNCRNA.281	SPNCRNA.281	I	non-coding RNA (predicted) 	ncRNA	1	5516331	5516951
SPNCRNA.282	SPNCRNA.282	I	non-coding RNA (predicted) 	ncRNA	1	5517028	5517494
SPNCRNA.283	SPNCRNA.283	I	non-coding RNA (predicted) 	ncRNA	-1	5524889	5525299
SPNCRNA.284	SPNCRNA.284	I	non-coding RNA (predicted) 	ncRNA	1	5525499	5525873
SPNCRNA.286	SPNCRNA.286	I	non-coding RNA (predicted) 	ncRNA	1	2474084	2474170
SPNCRNA.287	SPNCRNA.287	II	non-coding RNA (predicted) 	ncRNA	1	21025	21701
SPNCRNA.289	SPNCRNA.289	II	non-coding RNA (predicted) 	ncRNA	1	63695	64021
